temperature_min;temperature_max;wind_mean;wind_direction;gust_max;phenomenon;pressure_min;pressure_max;humidity_mean;uv_index_mean;moon;moon_direction;date;areal;city;fish;prob_min;prob_max
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;карп;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;жерех;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;жерех;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;лещ;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;лещ;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;карась;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;карась;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;линь;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;линь;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;пескарь;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;пескарь;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;ротан;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;ротан;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;плотва;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;плотва;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;красноперка;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;красноперка;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;налим;37,38,39,39,39,40,40,40,40;37,38,39,39,39,40,40,40,40
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;налим;37,38,39,39,39,40,40,40,40;37,38,39,39,39,40,40,40,40
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;густера;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;густера;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;амур;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;амур;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;ерш;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;ерш;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;сазан;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;сазан;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;подуст;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;подуст;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;толстолобик;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;толстолобик;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
7,9,9,8,11,12,10,10,9;18,17,18,16,18,16,17,11,14;2,3,2,3,3,3,5,6,4;ЮВ,В,ЮВ,ЮВ,Ю,Ю,ЮВ,ЮВ,ЮВ;9,8,8,10,11,8,12,14,13;ясно,ясно,облачно,ясно,ясно,облачно.небольшой дождь,ясно,ясно,облачно.небольшой дождь;756,758,758,756,752,750,752,752,751;757,758,760,760,755,751,755,755,756;66,72,71,75,57,70,69,75,76;3,2,2,2,2,2,2,1,1;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Московская область;Щелково;вобла;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
6,9,9,10,12,11,12,13,10;18,18,18,14,19,15,17,14,14;2,3,3,4,4,3,3,3,4;В,В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ;10,9,11,10,11,8,9,11,11;ясно,ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно;756,758,758,755,750,749,749,745,747;758,758,758,758,754,749,750,749,751;67,69,64,63,54,62,75,83,83;3,2,3,1,2,1,1,1,2;100,98,94,89,82,74,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Московская область;Щелково;вобла;23,24,24,24,24,25,25,25,25;23,24,24,24,24,25,25,25,25
9,9,10,12,11,12,13,10,10;18,18,14,19,15,17,14,14,13;3,3,4,4,3,3,3,4,3;В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ,Ю;9,11,10,11,8,9,11,11,9;ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно,пасмурно.небольшой дождь;758,758,755,750,749,749,745,747,746;758,758,758,754,749,750,749,751,749;69,64,63,54,62,75,83,83,90;2,3,1,2,1,1,1,2,1;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-03;Московская область;Щелково;щука;24,24,24,24,25,25,25,25,25;24,24,24,24,25,25,25,25,25
9,9,10,12,11,12,13,10,10;18,18,14,19,15,17,14,14,13;3,3,4,4,3,3,3,4,3;В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ,Ю;9,11,10,11,8,9,11,11,9;ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно,пасмурно.небольшой дождь;758,758,755,750,749,749,745,747,746;758,758,758,754,749,750,749,751,749;69,64,63,54,62,75,83,83,90;2,3,1,2,1,1,1,2,1;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-03;Московская область;Щелково;судак;24,24,24,24,25,25,25,25,25;24,24,24,24,25,25,25,25,25
9,9,10,12,11,12,13,10,10;18,18,14,19,15,17,14,14,13;3,3,4,4,3,3,3,4,3;В,ЮВ,ЮВ,Ю,Ю,Ю,ЮВ,ЮЗ,Ю;9,11,10,11,8,9,11,11,9;ясно,ясно,пасмурно,пасмурно.небольшой дождь,малооблачно,пасмурно,облачно.небольшой дождь,ясно,пасмурно.небольшой дождь;758,758,755,750,749,749,745,747,746;758,758,758,754,749,750,749,751,749;69,64,63,54,62,75,83,83,90;2,3,1,2,1,1,1,2,1;98,94,89,82,74,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-03;Московская область;Щелково;окунь;24,24,24,24,25,25,25,25,25;24,24,24,24,25,25,25,25,25
